Total Size,u-ch427-n96-start-paper-20,0,0
Total Size,u-ch427-n96-start-paper-20,1,0
Total Size,u-ch427-n96-start-paper-20,2,0
Total Size,u-ch427-n96-start-paper-20,3,0
Total Size,u-ch427-n96-start-paper-20,4,0
Total Size,u-ch427-n96-start-paper-20,0,0
Total Size,u-ch427-n96-start-paper-20,1,0
Total Size,u-ch427-n96-start-paper-20,2,0
Total Size,u-ch427-n96-start-paper-20,3,0
Total Size,u-ch427-n96-start-paper-20,4,0
Total Size,u-ch427-n96-start-paper-20,0,0
Total Size,u-ch427-n96-start-paper-20,1,0
Total Size,u-ch427-n96-start-paper-20,2,0
Total Size,u-ch427-n96-start-paper-20,3,0
Total Size,u-ch427-n96-start-paper-20,4,0
Total Size,u-ch427-n96-start-paper-20,0,0
Total Size,u-ch427-n96-start-paper-20,1,0
Total Size,u-ch427-n96-start-paper-20,2,0
Total Size,u-ch427-n96-start-paper-20,3,0
Total Size,u-ch427-n96-start-paper-20,4,0
