Total Size,u-ch427-n512-start-paper-08,0,0
Total Size,u-ch427-n512-start-paper-08,1,0
Total Size,u-ch427-n512-start-paper-08,2,0
Total Size,u-ch427-n512-start-paper-08,3,0
Total Size,u-ch427-n512-start-paper-08,4,0
Total Size,u-ch427-n512-start-paper-08,0,0
Total Size,u-ch427-n512-start-paper-08,1,0
Total Size,u-ch427-n512-start-paper-08,2,0
Total Size,u-ch427-n512-start-paper-08,3,0
Total Size,u-ch427-n512-start-paper-08,4,0
Total Size,u-ch427-n512-start-paper-08,0,0
Total Size,u-ch427-n512-start-paper-08,1,0
Total Size,u-ch427-n512-start-paper-08,2,0
Total Size,u-ch427-n512-start-paper-08,3,0
Total Size,u-ch427-n512-start-paper-08,4,0
Total Size,u-ch427-n512-start-paper-08,0,0
Total Size,u-ch427-n512-start-paper-08,1,0
Total Size,u-ch427-n512-start-paper-08,2,0
Total Size,u-ch427-n512-start-paper-08,3,0
Total Size,u-ch427-n512-start-paper-08,4,0
