Total Size,u-ch427-n96-start-paper-x0-12,0,0
Total Size,u-ch427-n96-start-paper-x0-12,1,0
Total Size,u-ch427-n96-start-paper-x0-12,2,0
Total Size,u-ch427-n96-start-paper-x0-12,3,0
Total Size,u-ch427-n96-start-paper-x0-12,4,0
Total Size,u-ch427-n96-start-paper-x0-12,0,0
Total Size,u-ch427-n96-start-paper-x0-12,1,0
Total Size,u-ch427-n96-start-paper-x0-12,2,0
Total Size,u-ch427-n96-start-paper-x0-12,3,0
Total Size,u-ch427-n96-start-paper-x0-12,4,0
Total Size,u-ch427-n96-start-paper-x0-12,0,0
Total Size,u-ch427-n96-start-paper-x0-12,1,0
Total Size,u-ch427-n96-start-paper-x0-12,2,0
Total Size,u-ch427-n96-start-paper-x0-12,3,0
Total Size,u-ch427-n96-start-paper-x0-12,4,0
Total Size,u-ch427-n96-start-paper-x0-12,0,0
Total Size,u-ch427-n96-start-paper-x0-12,1,0
Total Size,u-ch427-n96-start-paper-x0-12,2,0
Total Size,u-ch427-n96-start-paper-x0-12,3,0
Total Size,u-ch427-n96-start-paper-x0-12,4,0
